close,high,low,open,volume,EMA,RSI,VolumeAvg,HighVolume,BuySignal,SellSignal,BullishEngulfing,BearishEngulfing,ScoreIA,TrailStop,SL,TP
111.83336639404297,113.22435314166701,111.46372888130158,113.07844398775582,83477200,98.75751021935987,51.217591702289155,153064515.0,False,False,False,False,False,40,,,
113.77880859375,113.80798894197643,111.7847340241306,112.13491304534423,100506900,99.0187501910884,54.041209558726386,149046845.0,False,False,False,False,False,40,,,
121.00608825683594,121.76480690611335,116.02577075981998,116.78448940909738,240226800,99.40113867918836,62.68278812361683,154050680.0,True,False,False,False,False,60,,,
117.79610443115234,121.96906398707827,116.38566682510655,121.85233519891545,262330500,99.72105112704861,57.51048258619611,157935105.0,True,False,False,False,False,60,,,
117.88365936279297,119.67345635227282,116.3564928845694,117.6988406266793,150712000,100.03692257462677,57.61322002716921,157736755.0,False,False,False,False,False,40,,,
117.41675567626953,117.8933852834975,114.92660067544894,115.48104948176437,112559200,100.33918054161187,56.82415767054292,154464165.0,False,False,False,False,False,40,,,
115.77286529541016,118.23384747833158,115.56859545500912,117.97120952549623,115393800,100.60759245037357,54.01894673621946,145878610.0,False,False,False,False,False,40,,,
112.81581115722656,117.1346730450766,112.50454176511802,116.68722375774855,120639300,100.81990929744927,49.3039109673335,142124885.0,False,False,False,False,False,20,,,
114.3040771484375,115.73397358180452,112.4753628325675,113.02981171272529,124423700,101.05441656442298,51.59395808238768,139193300.0,False,False,False,False,False,40,,,
113.68153381347656,115.47133103249566,113.27298669065874,113.4869857975519,89946000,101.27401860353696,50.56500928111788,136154665.0,False,False,False,False,False,40,,,
112.59207153320312,114.81959591240101,111.46371546147097,114.24568862177946,101988000,101.4708543066616,48.73333459990253,132866900.0,False,False,False,False,True,20,,,
111.90144348144531,113.37024926516857,111.16217596217939,113.21461087321912,82572600,101.6522558575274,47.55726817977353,129496460.0,False,False,False,False,False,20,,,
111.91119384765625,113.37027065181736,109.80039043082107,110.89956637288807,111850700,101.8306721703992,47.576503220193906,128205375.0,False,False,False,False,False,20,,,
113.41889953613281,114.08034796929371,111.41510314504899,112.33918213169002,92276800,102.03220655936848,50.59413754335533,127850105.0,False,False,False,False,False,40,,,
108.16621398925781,112.28081345722651,108.06894369566764,111.9111833730848,143937800,102.13888494945351,41.60810352312676,127913235.0,False,False,False,False,False,20,,,
112.173828125,113.73990454040626,109.13894560010584,109.30431328354058,146129200,102.31340570033258,49.04428443198801,129413675.0,False,False,False,False,False,20,,,
105.89006042480469,108.93466447069503,104.78116272521534,108.03003661879342,190272600,102.37560839119297,40.36438635161687,131691705.0,False,False,False,False,False,20,,,
105.8025131225586,107.6604077052679,104.39207526396882,106.1332410376146,122866900,102.43520673434715,40.257485737353974,132522860.0,False,False,False,False,False,20,,,
107.42695617675781,108.44830541372347,105.7636096297727,106.66823748036964,107624400,102.5220197681282,43.260213442015974,129829170.0,False,False,False,False,False,20,,,
111.81391143798828,112.43645025464208,109.2848465676762,111.02601237155882,138235500,102.68361788412577,50.49644186997055,131898495.0,False,False,False,False,False,40,,,
115.78260040283203,116.35650777308182,113.68153378019652,114.73206338089028,126387100,102.91142627575545,55.967445388553706,134043990.0,False,False,False,False,False,40,,,
115.65104675292969,116.14798328794187,113.15658830155392,115.2905176092489,114457900,103.13298489274977,55.74750926377469,134741540.0,False,False,False,False,False,40,,,
113.34173583984375,118.86655905479424,113.0786522061061,117.41471118065078,154515300,103.31052838748184,51.89246329872083,130455965.0,False,False,False,False,True,40,,,
113.00071716308594,114.57923409087746,111.20782446930689,112.59147258432904,138023400,103.47905340966626,51.32799593049248,124240610.0,False,False,False,False,False,40,,,
116.43055725097656,116.56697207433398,113.4586543889182,114.18945127149735,112295000,103.70429695473253,56.45805926190254,122319760.0,False,False,False,False,False,40,,,
116.15776062011719,117.44396320167556,115.53414769778904,116.55726659782403,103162300,103.92087893152183,55.95291430316075,121849915.0,False,False,False,False,False,40,,,
116.20645904541016,116.60595750533835,114.85204931664111,116.38185060768497,81581900,104.13454119437206,56.02854907017198,120159320.0,False,False,False,False,False,40,,,
117.21983337402344,117.89216151069154,115.12488063733073,115.87516223258528,91183000,104.3621114931486,57.65790620783054,118686505.0,False,False,False,True,False,60,,,
116.3331298828125,117.58035548799745,115.91413933412841,116.48903680048612,74271000,104.57030311731667,55.712582044573956,116178870.0,False,False,False,False,False,40,,,
115.00794982910156,116.75211942679815,114.97871914080206,115.57310124972858,76322100,104.75182740795641,52.84310598518934,115497675.0,False,False,False,False,False,40,,,
115.60234832763672,116.01159288995271,113.81920174805022,114.57922948779476,74113000,104.94053211960302,53.98785247196828,114103925.0,False,False,False,True,False,60,,,
114.33562469482422,115.72901129196754,114.28690935456355,115.60234248642783,73604300,105.1039250339547,51.138780957108054,113655510.0,False,False,False,False,False,40,,,
110.93497467041016,114.60845147390663,110.83753656463605,114.17971488763942,127959300,105.20533459284957,44.3693100923955,114460940.0,False,False,False,False,False,20,,,
112.22119140625,112.8837810182729,109.7072478105703,110.9934577345429,113874200,105.32734949395218,47.215399205868245,115540810.0,False,False,False,False,False,20,,,
113.05915069580078,113.76071690599676,112.22116965962786,112.5914448450371,76499200,105.46181560181041,49.04442244563192,112168880.0,False,False,False,False,False,20,,,
113.60481262207031,114.48177040505827,113.24429090254516,113.58532797535975,46691300,105.60343294129319,50.25324391281555,107196985.0,False,False,False,False,False,40,,,
116.00184631347656,117.87268484188316,113.8191939296174,113.97510085734369,169410200,105.78427491298334,55.27292475916569,106153865.0,True,False,False,False,False,60,,,
119.57786560058594,120.30866252291607,116.93725361331916,117.91164950975933,127728200,106.02416344668077,61.51233202076342,106396930.0,False,False,False,False,False,40,,,
119.92865753173828,120.21123325455888,117.79472798281287,118.89579275045067,89004200,106.26598073511656,62.071285144814794,105465920.0,False,False,False,False,False,40,,,
119.79224395751953,120.61073301099076,119.08093162233982,120.3573879750848,78967600,106.50122009550617,61.69604972639375,102502525.0,False,False,False,False,False,40,,,
119.11990356445312,119.7142856820755,118.40859125787107,119.46094065635505,78260400,106.72067546018351,59.77795333632378,100096190.0,False,False,False,False,False,40,,,
120.58150482177734,121.38050924323434,119.11991082393762,119.17837220495473,86712000,106.96173336212428,62.506863451972116,98708895.0,False,False,False,False,False,40,,,
121.19538879394531,121.78003242314685,119.93841688564608,121.18565018509716,82225500,107.20927519572116,63.623191232773046,95094405.0,False,False,False,False,False,40,,,
118.66194152832031,122.7251709901087,117.9019138516176,121.34153047949344,115089200,107.4084520015055,56.187975092010966,93947695.0,False,False,False,False,True,40,,,
